Epoch,beta_max/4,beta_max,4beta_max
507,-12.749590,-12.583351,-12.377391
508,-12.748541,-12.582440,-12.376881
509,-12.747553,-12.581499,-12.375914
510,-12.746515,-12.580670,-12.375812
511,-12.745449,-12.579845,-12.374600
512,-12.744481,-12.578989,-12.374021
513,-12.743529,-12.578382,-12.373690
514,-12.742328,-12.577278,-12.372838
515,-12.741398,-12.576501,-12.372123
516,-12.740365,-12.575765,-12.371454
517,-12.739347,-12.574846,-12.370938
518,-12.738349,-12.573807,-12.370538
519,-12.737407,-12.573029,-12.369876
520,-12.736405,-12.572289,-12.369178
521,-12.735429,-12.571514,-12.368964
522,-12.734404,-12.570791,-12.368218
523,-12.733208,-12.569996,-12.367515
524,-12.732161,-12.569186,-12.366755
525,-12.731096,-12.568435,-12.366282
526,-12.729964,-12.567491,-12.365870
527,-12.728920,-12.566590,-12.364340
528,-12.727931,-12.565735,-12.363685
529,-12.726987,-12.564952,-12.362894
530,-12.726002,-12.564132,-12.361767
531,-12.725124,-12.563402,-12.360911
532,-12.724143,-12.562599,-12.360051
533,-12.723157,-12.561928,-12.359658
534,-12.722182,-12.561051,-12.358926
535,-12.721330,-12.560273,-12.358254
536,-12.720443,-12.559489,-12.357491
537,-12.719546,-12.558791,-12.356452
538,-12.718595,-12.557849,-12.355786
539,-12.717666,-12.557005,-12.355202
540,-12.716722,-12.556237,-12.354836
541,-12.715663,-12.555462,-12.354818
542,-12.714680,-12.554538,-12.353634
543,-12.713736,-12.553901,-12.352579
544,-12.712717,-12.553104,-12.351935
545,-12.711726,-12.552248,-12.351336
546,-12.710849,-12.551435,-12.350083
547,-12.709913,-12.550546,-12.349656
548,-12.709097,-12.549805,-12.348834
549,-12.708039,-12.549048,-12.348079
550,-12.707072,-12.548293,-12.347351
551,-12.706043,-12.547430,-12.346379
552,-12.704992,-12.546500,-12.345999
553,-12.704128,-12.545697,-12.345566
554,-12.703210,-12.544978,-12.345414
555,-12.702153,-12.544032,-12.344679
556,-12.701077,-12.543247,-12.344230
557,-12.700131,-12.542552,-12.343397
558,-12.699307,-12.541734,-12.342190
559,-12.698365,-12.540938,-12.341628
560,-12.697444,-12.540316,-12.341001
561,-12.696530,-12.539521,-12.340196
562,-12.695606,-12.538478,-12.339891
563,-12.694595,-12.537754,-12.339568
564,-12.693616,-12.537181,-12.338519
565,-12.692557,-12.536490,-12.338005
566,-12.691666,-12.535573,-12.336866
567,-12.690683,-12.534833,-12.336244
568,-12.689695,-12.534153,-12.335747
569,-12.688697,-12.533374,-12.334782
570,-12.687676,-12.532768,-12.334474
571,-12.686824,-12.532045,-12.334243
572,-12.685957,-12.531181,-12.333670
573,-12.684937,-12.530511,-12.333171
574,-12.683893,-12.529822,-12.332454
575,-12.682918,-12.529008,-12.331046
576,-12.682030,-12.528273,-12.330168
577,-12.681247,-12.527473,-12.329865
578,-12.680228,-12.526732,-12.328829
579,-12.679427,-12.525885,-12.328283
580,-12.678388,-12.525054,-12.327730
581,-12.677520,-12.524345,-12.327140
582,-12.676661,-12.523557,-12.326536
583,-12.675640,-12.522960,-12.325474
584,-12.674737,-12.522255,-12.324786
585,-12.673727,-12.521695,-12.324316
586,-12.672877,-12.520865,-12.324545
587,-12.671866,-12.520009,-12.324473
588,-12.670901,-12.519475,-12.324812
589,-12.670049,-12.518755,-12.323880
590,-12.669041,-12.518108,-12.323559
591,-12.668174,-12.517418,-12.322828
592,-12.667153,-12.516709,-12.321883
593,-12.666210,-12.515713,-12.321043
594,-12.665266,-12.515143,-12.320413
595,-12.664533,-12.514441,-12.319573
596,-12.663663,-12.513415,-12.318845
597,-12.662849,-12.512392,-12.318227
598,-12.662004,-12.511682,-12.317745
599,-12.661201,-12.510980,-12.316876
600,-12.660244,-12.510373,-12.316281
601,-12.659469,-12.509606,-12.315050
602,-12.658554,-12.508890,-12.313710
603,-12.657668,-12.508299,-12.313268
604,-12.656702,-12.507710,-12.312772
605,-12.655809,-12.507211,-12.312305
606,-12.654911,-12.506518,-12.311395
607,-12.654081,-12.505781,-12.310893
608,-12.653265,-12.504984,-12.310203
609,-12.652325,-12.504211,-12.309695
610,-12.651547,-12.503708,-12.308798
611,-12.650735,-12.502876,-12.308376
612,-12.649778,-12.502164,-12.307542
613,-12.648804,-12.501440,-12.306630
614,-12.647985,-12.500979,-12.305718
615,-12.647229,-12.500273,-12.305457
616,-12.646363,-12.499535,-12.304529
617,-12.645286,-12.498912,-12.303528
618,-12.644457,-12.498047,-12.302604
619,-12.643600,-12.497125,-12.301816
620,-12.642676,-12.496307,-12.301038
621,-12.641909,-12.495705,-12.300855
622,-12.640952,-12.495169,-12.300018
623,-12.640144,-12.494630,-12.299676
624,-12.639440,-12.493786,-12.299632
625,-12.638628,-12.492928,-12.298357
626,-12.637835,-12.492348,-12.298381
627,-12.636960,-12.491774,-12.297461
628,-12.636134,-12.491268,-12.296808
629,-12.635267,-12.490597,-12.295961
630,-12.634417,-12.489974,-12.294834
631,-12.633555,-12.489166,-12.294355
632,-12.632677,-12.488439,-12.293872
633,-12.631841,-12.487813,-12.293252
634,-12.631050,-12.487248,-12.292472
635,-12.630165,-12.486495,-12.291956
636,-12.629322,-12.485720,-12.291316
637,-12.628526,-12.484987,-12.290477
638,-12.627512,-12.484248,-12.289788
639,-12.626698,-12.483737,-12.289117
640,-12.625661,-12.482972,-12.288262
641,-12.624726,-12.482236,-12.287681
642,-12.624026,-12.481692,-12.287224
643,-12.623068,-12.481106,-12.286257
644,-12.622117,-12.480463,-12.285413
645,-12.621390,-12.479870,-12.284947
646,-12.620618,-12.478930,-12.284693
647,-12.619817,-12.478206,-12.284069
648,-12.619002,-12.477513,-12.283400
649,-12.618229,-12.477010,-12.282735
650,-12.617425,-12.476481,-12.282169
651,-12.616575,-12.475702,-12.281368
652,-12.615763,-12.475159,-12.280981
653,-12.615094,-12.474623,-12.280438
654,-12.614425,-12.474007,-12.279894
655,-12.613781,-12.473299,-12.278652
656,-12.612910,-12.472725,-12.277614
657,-12.612055,-12.472197,-12.277076
658,-12.611309,-12.471714,-12.276097
659,-12.610490,-12.471037,-12.275429
660,-12.609546,-12.470189,-12.274863
661,-12.608827,-12.469340,-12.274348
662,-12.608078,-12.468849,-12.273634
663,-12.607275,-12.468102,-12.273004
664,-12.606285,-12.467373,-12.272598
665,-12.605382,-12.466982,-12.272071
666,-12.604475,-12.466346,-12.271294
667,-12.603532,-12.465666,-12.270365
668,-12.602796,-12.464877,-12.269843
669,-12.601894,-12.464219,-12.269313
670,-12.601209,-12.463802,-12.269039
671,-12.600338,-12.463172,-12.268007
672,-12.599287,-12.462361,-12.267588
673,-12.598658,-12.461647,-12.267212
674,-12.597941,-12.461039,-12.266565
675,-12.597248,-12.460392,-12.266106
676,-12.596593,-12.459770,-12.265563
677,-12.595882,-12.459241,-12.264726
678,-12.595037,-12.458724,-12.263467
679,-12.594236,-12.458105,-12.263554
680,-12.593365,-12.457471,-12.262605
681,-12.592702,-12.456839,-12.261989
682,-12.592029,-12.456292,-12.261400
683,-12.591197,-12.455728,-12.260277
684,-12.590461,-12.455264,-12.259819
685,-12.589846,-12.454854,-12.258799
686,-12.589205,-12.454194,-12.258514
687,-12.588391,-12.453787,-12.257919
688,-12.587590,-12.453453,-12.257096
689,-12.587027,-12.452885,-12.256216
690,-12.586222,-12.452297,-12.255353
691,-12.585572,-12.451823,-12.255493
692,-12.584946,-12.451166,-12.255471
693,-12.584044,-12.450532,-12.254726
