beta,q_v,q_h,r_v,q_v_hat,q_h_hat,r_v_hat,iter
18.5600,8.2596998755e-03,6.9126560239e-01,6.9373462673e-05,1.1906137531e+02,1.4226242755e+00,2.5000000000e-33,3.0
18.5700,8.2509095647e-03,6.9126943201e-01,6.9224633069e-05,1.1919036908e+02,1.4226420419e+00,2.5000000000e-33,3.0
18.5800,8.2421332230e-03,6.9127325544e-01,6.9076202108e-05,1.1931943233e+02,1.4226597798e+00,2.5000000000e-33,3.0
18.5900,8.2333708210e-03,6.9127707269e-01,6.8928168511e-05,1.1944856506e+02,1.4226774893e+00,2.5000000000e-33,3.0
18.6000,8.2246223293e-03,6.9128088377e-01,6.8780531004e-05,1.1957776727e+02,1.4226951705e+00,2.5000000000e-33,3.0
18.6100,8.2158877186e-03,6.9128468869e-01,6.8633288314e-05,1.1970703897e+02,1.4227128235e+00,2.5000000000e-33,3.0
18.6200,8.2071669597e-03,6.9128848748e-01,6.8486439178e-05,1.1983638014e+02,1.4227304482e+00,2.5000000000e-33,3.0
18.6300,8.1984600234e-03,6.9129228013e-01,6.8339982334e-05,1.1996579079e+02,1.4227480448e+00,2.5000000000e-33,3.0
18.6400,8.1897668806e-03,6.9129606667e-01,6.8193916526e-05,1.2009527092e+02,1.4227656134e+00,2.5000000000e-33,3.0
18.6500,8.1810875023e-03,6.9129984711e-01,6.8048240503e-05,1.2022482054e+02,1.4227831539e+00,2.5000000000e-33,3.0
18.6600,8.1724218596e-03,6.9130362146e-01,6.7902953018e-05,1.2035443963e+02,1.4228006664e+00,2.5000000000e-33,3.0
18.6700,8.1637699237e-03,6.9130738974e-01,6.7758052829e-05,1.2048412820e+02,1.4228181511e+00,2.5000000000e-33,3.0
18.6800,8.1551316658e-03,6.9131115195e-01,6.7613538698e-05,1.2061388625e+02,1.4228356079e+00,2.5000000000e-33,3.0
18.6900,8.1465070572e-03,6.9131490811e-01,6.7469409393e-05,1.2074371379e+02,1.4228530369e+00,2.5000000000e-33,3.0
18.7000,8.1378960692e-03,6.9131865824e-01,6.7325663685e-05,1.2087361080e+02,1.4228704382e+00,2.5000000000e-33,3.0
18.7100,8.1292986733e-03,6.9132240234e-01,6.7182300351e-05,1.2100357729e+02,1.4228878118e+00,2.5000000000e-33,3.0
18.7200,8.1207148410e-03,6.9132614044e-01,6.7039318172e-05,1.2113361327e+02,1.4229051579e+00,2.5000000000e-33,3.0
18.7300,8.1121445440e-03,6.9132987253e-01,6.6896715932e-05,1.2126371872e+02,1.4229224763e+00,2.5000000000e-33,3.0
18.7400,8.1035877539e-03,6.9133359864e-01,6.6754492421e-05,1.2139389365e+02,1.4229397673e+00,2.5000000000e-33,3.0
18.7500,8.0950444424e-03,6.9133731878e-01,6.6612646435e-05,1.2152413807e+02,1.4229570309e+00,2.5000000000e-33,3.0
18.7600,8.0865145814e-03,6.9134103296e-01,6.6471176772e-05,1.2165445196e+02,1.4229742671e+00,2.5000000000e-33,3.0
18.7700,8.0779981427e-03,6.9134474119e-01,6.6330082235e-05,1.2178483533e+02,1.4229914759e+00,2.5000000000e-33,3.0
18.7800,8.0694950984e-03,6.9134844348e-01,6.6189361633e-05,1.2191528819e+02,1.4230086575e+00,2.5000000000e-33,3.0
18.7900,8.0610054204e-03,6.9135213986e-01,6.6049013776e-05,1.2204581052e+02,1.4230258119e+00,2.5000000000e-33,3.0
18.8000,8.0525290809e-03,6.9135583033e-01,6.5909037482e-05,1.2217640234e+02,1.4230429392e+00,2.5000000000e-33,3.0
18.8100,8.0440660520e-03,6.9135951490e-01,6.5769431571e-05,1.2230706363e+02,1.4230600393e+00,2.5000000000e-33,3.0
18.8200,8.0356163061e-03,6.9136319358e-01,6.5630194870e-05,1.2243779440e+02,1.4230771125e+00,2.5000000000e-33,3.0
18.8300,8.0271798154e-03,6.9136686640e-01,6.5491326207e-05,1.2256859466e+02,1.4230941586e+00,2.5000000000e-33,3.0
18.8400,8.0187565524e-03,6.9137053336e-01,6.5352824416e-05,1.2269946439e+02,1.4231111779e+00,2.5000000000e-33,3.0
18.8500,8.0103464895e-03,6.9137419447e-01,6.5214688337e-05,1.2283040361e+02,1.4231281703e+00,2.5000000000e-33,3.0
18.8600,8.0019495992e-03,6.9137784974e-01,6.5076916810e-05,1.2296141230e+02,1.4231451358e+00,2.5000000000e-33,3.0
18.8700,7.9935658542e-03,6.9138149920e-01,6.4939508684e-05,1.2309249048e+02,1.4231620747e+00,2.5000000000e-33,3.0
18.8800,7.9851952272e-03,6.9138514285e-01,6.4802462809e-05,1.2322363813e+02,1.4231789868e+00,2.5000000000e-33,3.0
18.8900,7.9768376909e-03,6.9138878070e-01,6.4665778040e-05,1.2335485527e+02,1.4231958723e+00,2.5000000000e-33,3.0
18.9000,7.9684932181e-03,6.9139241276e-01,6.4529453238e-05,1.2348614188e+02,1.4232127312e+00,2.5000000000e-33,3.0
18.9100,7.9601617817e-03,6.9139603906e-01,6.4393487265e-05,1.2361749798e+02,1.4232295636e+00,2.5000000000e-33,3.0
18.9200,7.9518433548e-03,6.9139965959e-01,6.4257878990e-05,1.2374892355e+02,1.4232463695e+00,2.5000000000e-33,3.0
18.9300,7.9435379102e-03,6.9140327438e-01,6.4122627284e-05,1.2388041861e+02,1.4232631490e+00,2.5000000000e-33,3.0
18.9400,7.9352454212e-03,6.9140688343e-01,6.3987731024e-05,1.2401198314e+02,1.4232799022e+00,2.5000000000e-33,3.0
18.9500,7.9269658610e-03,6.9141048676e-01,6.3853189091e-05,1.2414361716e+02,1.4232966290e+00,2.5000000000e-33,3.0
18.9600,7.9186992027e-03,6.9141408437e-01,6.3719000368e-05,1.2427532066e+02,1.4233133296e+00,2.5000000000e-33,3.0
18.9700,7.9104454196e-03,6.9141767629e-01,6.3585163744e-05,1.2440709363e+02,1.4233300040e+00,2.5000000000e-33,3.0
18.9800,7.9022044852e-03,6.9142126252e-01,6.3451678112e-05,1.2453893609e+02,1.4233466523e+00,2.5000000000e-33,3.0
18.9900,7.8939763729e-03,6.9142484308e-01,6.3318542369e-05,1.2467084803e+02,1.4233632745e+00,2.5000000000e-33,3.0
19.0000,7.8857610562e-03,6.9142841797e-01,6.3185755414e-05,1.2480282944e+02,1.4233798706e+00,2.5000000000e-33,3.0
19.0100,7.8775585087e-03,6.9143198721e-01,6.3053316154e-05,1.2493488034e+02,1.4233964408e+00,2.5000000000e-33,3.0
19.0200,7.8693687041e-03,6.9143555081e-01,6.2921223496e-05,1.2506700072e+02,1.4234129851e+00,2.5000000000e-33,3.0
19.0300,7.8611916161e-03,6.9143910879e-01,6.2789476353e-05,1.2519919058e+02,1.4234295035e+00,2.5000000000e-33,3.0
19.0400,7.8530272184e-03,6.9144266114e-01,6.2658073643e-05,1.2533144991e+02,1.4234459960e+00,2.5000000000e-33,3.0
19.0500,7.8448754850e-03,6.9144620790e-01,6.2527014285e-05,1.2546377873e+02,1.4234624628e+00,2.5000000000e-33,3.0
19.0600,7.8367363897e-03,6.9144974906e-01,6.2396297205e-05,1.2559617703e+02,1.4234789039e+00,2.5000000000e-33,3.0
19.0700,7.8286099065e-03,6.9145328464e-01,6.2265921330e-05,1.2572864481e+02,1.4234953194e+00,2.5000000000e-33,3.0
19.0800,7.8204960095e-03,6.9145681466e-01,6.2135885594e-05,1.2586118207e+02,1.4235117092e+00,2.5000000000e-33,3.0
19.0900,7.8123946728e-03,6.9146033911e-01,6.2006188932e-05,1.2599378880e+02,1.4235280735e+00,2.5000000000e-33,3.0
19.1000,7.8043058707e-03,6.9146385802e-01,6.1876830285e-05,1.2612646502e+02,1.4235444123e+00,2.5000000000e-33,3.0
19.1100,7.7962295773e-03,6.9146737140e-01,6.1747808597e-05,1.2625921072e+02,1.4235607257e+00,2.5000000000e-33,3.0
19.1200,7.7881657670e-03,6.9147087926e-01,6.1619122816e-05,1.2639202590e+02,1.4235770137e+00,2.5000000000e-33,3.0
19.1300,7.7801144141e-03,6.9147438161e-01,6.1490771893e-05,1.2652491056e+02,1.4235932763e+00,2.5000000000e-33,3.0
19.1400,7.7720754932e-03,6.9147787845e-01,6.1362754785e-05,1.2665786470e+02,1.4236095137e+00,2.5000000000e-33,3.0
19.1500,7.7640489787e-03,6.9148136981e-01,6.1235070450e-05,1.2679088832e+02,1.4236257258e+00,2.5000000000e-33,3.0
19.1600,7.7560348452e-03,6.9148485570e-01,6.1107717851e-05,1.2692398142e+02,1.4236419127e+00,2.5000000000e-33,3.0
19.1700,7.7480330674e-03,6.9148833612e-01,6.0980695956e-05,1.2705714400e+02,1.4236580746e+00,2.5000000000e-33,3.0
19.1800,7.7400436200e-03,6.9149181108e-01,6.0854003736e-05,1.2719037606e+02,1.4236742113e+00,2.5000000000e-33,3.0
19.1900,7.7320664777e-03,6.9149528061e-01,6.0727640163e-05,1.2732367760e+02,1.4236903230e+00,2.5000000000e-33,3.0
19.2000,7.7241016154e-03,6.9149874470e-01,6.0601604217e-05,1.2745704862e+02,1.4237064097e+00,2.5000000000e-33,3.0
19.2100,7.7161490080e-03,6.9150220338e-01,6.0475894880e-05,1.2759048912e+02,1.4237224716e+00,2.5000000000e-33,3.0
19.2200,7.7082086305e-03,6.9150565665e-01,6.0350511137e-05,1.2772399911e+02,1.4237385085e+00,2.5000000000e-33,3.0
19.2300,7.7002804578e-03,6.9150910452e-01,6.0225451976e-05,1.2785757857e+02,1.4237545207e+00,2.5000000000e-33,3.0
19.2400,7.6923644652e-03,6.9151254700e-01,6.0100716392e-05,1.2799122751e+02,1.4237705080e+00,2.5000000000e-33,3.0
19.2500,7.6844606277e-03,6.9151598412e-01,5.9976303379e-05,1.2812494593e+02,1.4237864707e+00,2.5000000000e-33,3.0
19.2600,7.6765689206e-03,6.9151941587e-01,5.9852211939e-05,1.2825873383e+02,1.4238024087e+00,2.5000000000e-33,3.0
19.2700,7.6686893191e-03,6.9152284227e-01,5.9728441076e-05,1.2839259122e+02,1.4238183220e+00,2.5000000000e-33,3.0
19.2800,7.6608217986e-03,6.9152626333e-01,5.9604989795e-05,1.2852651808e+02,1.4238342108e+00,2.5000000000e-33,3.0
19.2900,7.6529663346e-03,6.9152967905e-01,5.9481857109e-05,1.2866051442e+02,1.4238500751e+00,2.5000000000e-33,3.0
19.3000,7.6451229024e-03,6.9153308947e-01,5.9359042032e-05,1.2879458025e+02,1.4238659150e+00,2.5000000000e-33,3.0
19.3100,7.6372914776e-03,6.9153649457e-01,5.9236543581e-05,1.2892871555e+02,1.4238817304e+00,2.5000000000e-33,3.0
19.3200,7.6294720359e-03,6.9153989438e-01,5.9114360779e-05,1.2906292034e+02,1.4238975214e+00,2.5000000000e-33,3.0
19.3300,7.6216645528e-03,6.9154328890e-01,5.8992492650e-05,1.2919719460e+02,1.4239132882e+00,2.5000000000e-33,3.0
19.3400,7.6138690041e-03,6.9154667815e-01,5.8870938223e-05,1.2933153834e+02,1.4239290306e+00,2.5000000000e-33,3.0
19.3500,7.6060853656e-03,6.9155006213e-01,5.8749696529e-05,1.2946595157e+02,1.4239447489e+00,2.5000000000e-33,3.0
19.3600,7.5983136131e-03,6.9155344086e-01,5.8628766606e-05,1.2960043427e+02,1.4239604430e+00,2.5000000000e-33,3.0
19.3700,7.5905537225e-03,6.9155681435e-01,5.8508147490e-05,1.2973498646e+02,1.4239761130e+00,2.5000000000e-33,3.0
19.3800,7.5828056697e-03,6.9156018261e-01,5.8387838226e-05,1.2986960813e+02,1.4239917589e+00,2.5000000000e-33,3.0
19.3900,7.5750694309e-03,6.9156354565e-01,5.8267837859e-05,1.3000429927e+02,1.4240073808e+00,2.5000000000e-33,3.0
19.4000,7.5673449821e-03,6.9156690349e-01,5.8148145438e-05,1.3013905990e+02,1.4240229787e+00,2.5000000000e-33,3.0
19.4100,7.5596322994e-03,6.9157025612e-01,5.8028760015e-05,1.3027389000e+02,1.4240385527e+00,2.5000000000e-33,3.0
19.4200,7.5519313590e-03,6.9157360356e-01,5.7909680648e-05,1.3040878959e+02,1.4240541029e+00,2.5000000000e-33,3.0
19.4300,7.5442421372e-03,6.9157694583e-01,5.7790906396e-05,1.3054375866e+02,1.4240696292e+00,2.5000000000e-33,3.0
19.4400,7.5365646103e-03,6.9158028293e-01,5.7672436321e-05,1.3067879721e+02,1.4240851318e+00,2.5000000000e-33,3.0
19.4500,7.5288987548e-03,6.9158361488e-01,5.7554269489e-05,1.3081390523e+02,1.4241006106e+00,2.5000000000e-33,3.0
19.4600,7.5212445469e-03,6.9158694168e-01,5.7436404971e-05,1.3094908274e+02,1.4241160657e+00,2.5000000000e-33,3.0
19.4700,7.5136019634e-03,6.9159026335e-01,5.7318841839e-05,1.3108432973e+02,1.4241314973e+00,2.5000000000e-33,3.0
19.4800,7.5059709806e-03,6.9159357989e-01,5.7201579169e-05,1.3121964620e+02,1.4241469052e+00,2.5000000000e-33,3.0
19.4900,7.4983515753e-03,6.9159689132e-01,5.7084616041e-05,1.3135503215e+02,1.4241622896e+00,2.5000000000e-33,3.0
19.5000,7.4907437241e-03,6.9160019765e-01,5.6967951538e-05,1.3149048758e+02,1.4241776505e+00,2.5000000000e-33,3.0
19.5100,7.4831474037e-03,6.9160349888e-01,5.6851584746e-05,1.3162601249e+02,1.4241929880e+00,2.5000000000e-33,3.0
19.5200,7.4755625910e-03,6.9160679503e-01,5.6735514754e-05,1.3176160688e+02,1.4242083021e+00,2.5000000000e-33,3.0
19.5300,7.4679892628e-03,6.9161008612e-01,5.6619740655e-05,1.3189727075e+02,1.4242235929e+00,2.5000000000e-33,3.0
19.5400,7.4604273960e-03,6.9161337214e-01,5.6504261544e-05,1.3203300410e+02,1.4242388604e+00,2.5000000000e-33,3.0
19.5500,7.4528769675e-03,6.9161665311e-01,5.6389076520e-05,1.3216880693e+02,1.4242541046e+00,2.5000000000e-33,3.0
19.5600,7.4453379545e-03,6.9161992903e-01,5.6274184687e-05,1.3230467924e+02,1.4242693256e+00,2.5000000000e-33,3.0
19.5700,7.4378103339e-03,6.9162319993e-01,5.6159585148e-05,1.3244062103e+02,1.4242845235e+00,2.5000000000e-33,3.0
19.5800,7.4302940830e-03,6.9162646581e-01,5.6045277014e-05,1.3257663230e+02,1.4242996982e+00,2.5000000000e-33,3.0
19.5900,7.4227891789e-03,6.9162972668e-01,5.5931259395e-05,1.3271271306e+02,1.4243148499e+00,2.5000000000e-33,3.0
19.6000,7.4152955989e-03,6.9163298256e-01,5.5817531406e-05,1.3284886329e+02,1.4243299786e+00,2.5000000000e-33,3.0
19.6100,7.4078133203e-03,6.9163623344e-01,5.5704092166e-05,1.3298508300e+02,1.4243450844e+00,2.5000000000e-33,3.0
19.6200,7.4003423205e-03,6.9163947934e-01,5.5590940797e-05,1.3312137220e+02,1.4243601672e+00,2.5000000000e-33,3.0
19.6300,7.3928825768e-03,6.9164272028e-01,5.5478076421e-05,1.3325773087e+02,1.4243752271e+00,2.5000000000e-33,3.0
19.6400,7.3854340668e-03,6.9164595625e-01,5.5365498167e-05,1.3339415902e+02,1.4243902642e+00,2.5000000000e-33,3.0
19.6500,7.3779967681e-03,6.9164918728e-01,5.5253205165e-05,1.3353065666e+02,1.4244052785e+00,2.5000000000e-33,3.0
19.6600,7.3705706581e-03,6.9165241337e-01,5.5141196548e-05,1.3366722377e+02,1.4244202701e+00,2.5000000000e-33,3.0
19.6700,7.3631557146e-03,6.9165563453e-01,5.5029471454e-05,1.3380386037e+02,1.4244352390e+00,2.5000000000e-33,3.0
19.6800,7.3557519152e-03,6.9165885077e-01,5.4918029023e-05,1.3394056644e+02,1.4244501853e+00,2.5000000000e-33,3.0
19.6900,7.3483592378e-03,6.9166206211e-01,5.4806868396e-05,1.3407734200e+02,1.4244651089e+00,2.5000000000e-33,3.0
19.7000,7.3409776601e-03,6.9166526855e-01,5.4695988720e-05,1.3421418704e+02,1.4244800101e+00,2.5000000000e-33,3.0
19.7100,7.3336071600e-03,6.9166847010e-01,5.4585389143e-05,1.3435110155e+02,1.4244948886e+00,2.5000000000e-33,3.0
19.7200,7.3262477154e-03,6.9167166677e-01,5.4475068818e-05,1.3448808555e+02,1.4245097448e+00,2.5000000000e-33,3.0
19.7300,7.3188993043e-03,6.9167485857e-01,5.4365026898e-05,1.3462513903e+02,1.4245245785e+00,2.5000000000e-33,3.0
19.7400,7.3115619048e-03,6.9167804551e-01,5.4255262543e-05,1.3476226198e+02,1.4245393899e+00,2.5000000000e-33,3.0
19.7500,7.3042354949e-03,6.9168122761e-01,5.4145774912e-05,1.3489945442e+02,1.4245541789e+00,2.5000000000e-33,3.0
19.7600,7.2969200528e-03,6.9168440486e-01,5.4036563170e-05,1.3503671634e+02,1.4245689456e+00,2.5000000000e-33,3.0
19.7700,7.2896155567e-03,6.9168757729e-01,5.3927626483e-05,1.3517404774e+02,1.4245836901e+00,2.5000000000e-33,3.0
19.7800,7.2823219848e-03,6.9169074490e-01,5.3818964021e-05,1.3531144862e+02,1.4245984124e+00,2.5000000000e-33,3.0
19.7900,7.2750393154e-03,6.9169390770e-01,5.3710574956e-05,1.3544891898e+02,1.4246131126e+00,2.5000000000e-33,3.0
19.8000,7.2677675269e-03,6.9169706570e-01,5.3602458463e-05,1.3558645882e+02,1.4246277906e+00,2.5000000000e-33,3.0
19.8100,7.2605065977e-03,6.9170021891e-01,5.3494613721e-05,1.3572406814e+02,1.4246424466e+00,2.5000000000e-33,3.0
19.8200,7.2532565063e-03,6.9170336734e-01,5.3387039912e-05,1.3586174694e+02,1.4246570806e+00,2.5000000000e-33,3.0
19.8300,7.2460172312e-03,6.9170651099e-01,5.3279736219e-05,1.3599949522e+02,1.4246716926e+00,2.5000000000e-33,3.0
19.8400,7.2387887509e-03,6.9170964989e-01,5.3172701829e-05,1.3613731298e+02,1.4246862827e+00,2.5000000000e-33,3.0
19.8500,7.2315710442e-03,6.9171278404e-01,5.3065935932e-05,1.3627520022e+02,1.4247008509e+00,2.5000000000e-33,3.0
19.8600,7.2243640895e-03,6.9171591344e-01,5.2959437720e-05,1.3641315695e+02,1.4247153972e+00,2.5000000000e-33,3.0
19.8700,7.2171678658e-03,6.9171903811e-01,5.2853206390e-05,1.3655118315e+02,1.4247299218e+00,2.5000000000e-33,3.0
19.8800,7.2099823517e-03,6.9172215806e-01,5.2747241139e-05,1.3668927883e+02,1.4247444246e+00,2.5000000000e-33,3.0
19.8900,7.2028075262e-03,6.9172527330e-01,5.2641541169e-05,1.3682744400e+02,1.4247589057e+00,2.5000000000e-33,3.0
19.9000,7.1956433681e-03,6.9172838383e-01,5.2536105684e-05,1.3696567864e+02,1.4247733651e+00,2.5000000000e-33,3.0
19.9100,7.1884898562e-03,6.9173148967e-01,5.2430933889e-05,1.3710398276e+02,1.4247878029e+00,2.5000000000e-33,3.0
19.9200,7.1813469697e-03,6.9173459082e-01,5.2326024995e-05,1.3724235637e+02,1.4248022191e+00,2.5000000000e-33,3.0
19.9300,7.1742146876e-03,6.9173768730e-01,5.2221378214e-05,1.3738079945e+02,1.4248166138e+00,2.5000000000e-33,3.0
19.9400,7.1670929890e-03,6.9174077911e-01,5.2116992760e-05,1.3751931202e+02,1.4248309870e+00,2.5000000000e-33,3.0
19.9500,7.1599818529e-03,6.9174386627e-01,5.2012867852e-05,1.3765789407e+02,1.4248453387e+00,2.5000000000e-33,3.0
19.9600,7.1528812586e-03,6.9174694877e-01,5.1909002710e-05,1.3779654559e+02,1.4248596690e+00,2.5000000000e-33,3.0
19.9700,7.1457911854e-03,6.9175002664e-01,5.1805396557e-05,1.3793526660e+02,1.4248739780e+00,2.5000000000e-33,3.0
19.9800,7.1387116126e-03,6.9175309989e-01,5.1702048619e-05,1.3807405709e+02,1.4248882656e+00,2.5000000000e-33,3.0
19.9900,7.1316425194e-03,6.9175616851e-01,5.1598958124e-05,1.3821291706e+02,1.4249025320e+00,2.5000000000e-33,3.0
20.0000,7.1245838853e-03,6.9175923252e-01,5.1496124304e-05,1.3835184650e+02,1.4249167771e+00,2.5000000000e-33,3.0
20.0100,7.1175356898e-03,6.9176229193e-01,5.1393546393e-05,1.3849084543e+02,1.4249310010e+00,2.5000000000e-33,3.0
20.0200,7.1104979123e-03,6.9176534675e-01,5.1291223627e-05,1.3862991384e+02,1.4249452037e+00,2.5000000000e-33,3.0
20.0300,7.1034705324e-03,6.9176839699e-01,5.1189155245e-05,1.3876905173e+02,1.4249593854e+00,2.5000000000e-33,3.0
20.0400,7.0964535296e-03,6.9177144265e-01,5.1087340490e-05,1.3890825910e+02,1.4249735459e+00,2.5000000000e-33,3.0
20.0500,7.0894468838e-03,6.9177448375e-01,5.0985778606e-05,1.3904753595e+02,1.4249876854e+00,2.5000000000e-33,3.0
20.0600,7.0824505744e-03,6.9177752030e-01,5.0884468840e-05,1.3918688228e+02,1.4250018040e+00,2.5000000000e-33,3.0
20.0700,7.0754645814e-03,6.9178055230e-01,5.0783410441e-05,1.3932629810e+02,1.4250159016e+00,2.5000000000e-33,3.0
20.0800,7.0684888844e-03,6.9178357976e-01,5.0682602663e-05,1.3946578339e+02,1.4250299783e+00,2.5000000000e-33,3.0
20.0900,7.0615234634e-03,6.9178660269e-01,5.0582044759e-05,1.3960533816e+02,1.4250440341e+00,2.5000000000e-33,3.0
20.1000,7.0545682982e-03,6.9178962111e-01,5.0481735988e-05,1.3974496241e+02,1.4250580691e+00,2.5000000000e-33,3.0
20.1100,7.0476233688e-03,6.9179263502e-01,5.0381675610e-05,1.3988465615e+02,1.4250720833e+00,2.5000000000e-33,3.0
20.1200,7.0406886551e-03,6.9179564442e-01,5.0281862888e-05,1.4002441936e+02,1.4250860768e+00,2.5000000000e-33,3.0
20.1300,7.0337641373e-03,6.9179864933e-01,5.0182297085e-05,1.4016425205e+02,1.4251000495e+00,2.5000000000e-33,3.0
20.1400,7.0268497954e-03,6.9180164976e-01,5.0082977472e-05,1.4030415423e+02,1.4251140016e+00,2.5000000000e-33,3.0
20.1500,7.0199456095e-03,6.9180464572e-01,4.9983903316e-05,1.4044412588e+02,1.4251279331e+00,2.5000000000e-33,3.0
20.1600,7.0130515599e-03,6.9180763721e-01,4.9885073892e-05,1.4058416702e+02,1.4251418440e+00,2.5000000000e-33,3.0
20.1700,7.0061676267e-03,6.9181062425e-01,4.9786488475e-05,1.4072427764e+02,1.4251557344e+00,2.5000000000e-33,3.0
20.1800,6.9992937903e-03,6.9181360684e-01,4.9688146343e-05,1.4086445773e+02,1.4251696043e+00,2.5000000000e-33,3.0
20.1900,6.9924300309e-03,6.9181658498e-01,4.9590046775e-05,1.4100470731e+02,1.4251834537e+00,2.5000000000e-33,3.0
20.2000,6.9855763291e-03,6.9181955870e-01,4.9492189055e-05,1.4114502637e+02,1.4251972827e+00,2.5000000000e-33,3.0
20.2100,6.9787326651e-03,6.9182252800e-01,4.9394572467e-05,1.4128541490e+02,1.4252110913e+00,2.5000000000e-33,3.0
20.2200,6.9718990195e-03,6.9182549289e-01,4.9297196301e-05,1.4142587292e+02,1.4252248795e+00,2.5000000000e-33,3.0
20.2300,6.9650753728e-03,6.9182845337e-01,4.9200059845e-05,1.4156640042e+02,1.4252386475e+00,2.5000000000e-33,3.0
20.2400,6.9582617055e-03,6.9183140946e-01,4.9103162392e-05,1.4170699740e+02,1.4252523952e+00,2.5000000000e-33,3.0
20.2500,6.9514579983e-03,6.9183436116e-01,4.9006503238e-05,1.4184766386e+02,1.4252661227e+00,2.5000000000e-33,3.0
20.2600,6.9446642319e-03,6.9183730849e-01,4.8910081680e-05,1.4198839980e+02,1.4252798300e+00,2.5000000000e-33,3.0
20.2700,6.9378803869e-03,6.9184025144e-01,4.8813897017e-05,1.4212920522e+02,1.4252935172e+00,2.5000000000e-33,3.0
20.2800,6.9311064441e-03,6.9184319004e-01,4.8717948553e-05,1.4227008013e+02,1.4253071843e+00,2.5000000000e-33,3.0
20.2900,6.9243423844e-03,6.9184612428e-01,4.8622235591e-05,1.4241102451e+02,1.4253208313e+00,2.5000000000e-33,3.0
20.3000,6.9175881884e-03,6.9184905419e-01,4.8526757439e-05,1.4255203837e+02,1.4253344583e+00,2.5000000000e-33,3.0
20.3100,6.9108438373e-03,6.9185197975e-01,4.8431513407e-05,1.4269312171e+02,1.4253480653e+00,2.5000000000e-33,3.0
20.3200,6.9041093118e-03,6.9185490100e-01,4.8336502805e-05,1.4283427454e+02,1.4253616524e+00,2.5000000000e-33,3.0
20.3300,6.8973845930e-03,6.9185781792e-01,4.8241724949e-05,1.4297549684e+02,1.4253752195e+00,2.5000000000e-33,3.0
20.3400,6.8906696620e-03,6.9186073054e-01,4.8147179154e-05,1.4311678863e+02,1.4253887668e+00,2.5000000000e-33,3.0
20.3500,6.8839644997e-03,6.9186363885e-01,4.8052864741e-05,1.4325814989e+02,1.4254022943e+00,2.5000000000e-33,3.0
20.3600,6.8772690873e-03,6.9186654288e-01,4.7958781029e-05,1.4339958064e+02,1.4254158019e+00,2.5000000000e-33,3.0
20.3700,6.8705834061e-03,6.9186944262e-01,4.7864927342e-05,1.4354108086e+02,1.4254292899e+00,2.5000000000e-33,3.0
20.3800,6.8639074371e-03,6.9187233808e-01,4.7771303006e-05,1.4368265057e+02,1.4254427581e+00,2.5000000000e-33,3.0
20.3900,6.8572411617e-03,6.9187522928e-01,4.7677907350e-05,1.4382428976e+02,1.4254562066e+00,2.5000000000e-33,3.0
20.4000,6.8505845612e-03,6.9187811622e-01,4.7584739704e-05,1.4396599842e+02,1.4254696355e+00,2.5000000000e-33,3.0
20.4100,6.8439376169e-03,6.9188099892e-01,4.7491799400e-05,1.4410777657e+02,1.4254830448e+00,2.5000000000e-33,3.0
20.4200,6.8373003102e-03,6.9188387737e-01,4.7399085773e-05,1.4424962420e+02,1.4254964345e+00,2.5000000000e-33,3.0
20.4300,6.8306726226e-03,6.9188675158e-01,4.7306598161e-05,1.4439154131e+02,1.4255098047e+00,2.5000000000e-33,3.0
20.4400,6.8240545355e-03,6.9188962157e-01,4.7214335903e-05,1.4453352790e+02,1.4255231555e+00,2.5000000000e-33,3.0
20.4500,6.8174460304e-03,6.9189248735e-01,4.7122298340e-05,1.4467558397e+02,1.4255364868e+00,2.5000000000e-33,3.0
20.4600,6.8108470890e-03,6.9189534892e-01,4.7030484818e-05,1.4481770952e+02,1.4255497987e+00,2.5000000000e-33,3.0
20.4700,6.8042576929e-03,6.9189820629e-01,4.6938894682e-05,1.4495990455e+02,1.4255630912e+00,2.5000000000e-33,3.0
20.4800,6.7976778237e-03,6.9190105946e-01,4.6847527280e-05,1.4510216907e+02,1.4255763643e+00,2.5000000000e-33,3.0
