Epoch,chi_Mean_0.2775,chi_Mean_1.11,chi_Mean_4.44
420,-14.846923,-14.862206,-23.024339
421,-14.846479,-14.862481,-23.040371
422,-14.847172,-14.862996,-23.024324
423,-14.845388,-14.863308,-23.010790
424,-14.844738,-14.862857,-23.013170
425,-14.844461,-14.864645,-23.010964
426,-14.844991,-14.865275,-23.004860
427,-14.843841,-14.864782,-22.989282
428,-14.845281,-14.864527,-23.007501
429,-14.845803,-14.863847,-23.002887
430,-14.846686,-14.863297,-22.988007
431,-14.846585,-14.865329,-22.990228
432,-14.846976,-14.868208,-22.989160
433,-14.846445,-14.869296,-22.996263
434,-14.847382,-14.870242,-22.987280
435,-14.848346,-14.869993,-22.984236
436,-14.849984,-14.870329,-22.977120
437,-14.849775,-14.870184,-22.955418
438,-14.849795,-14.871125,-22.959548
439,-14.850863,-14.874262,-22.964243
440,-14.850189,-14.874253,-22.954339
441,-14.851645,-14.875543,-22.954239
442,-14.852561,-14.876150,-22.940718
443,-14.855152,-14.876197,-22.948180
444,-14.856054,-14.878194,-22.924602
445,-14.854960,-14.881199,-22.938090
446,-14.853369,-14.878893,-22.926454
447,-14.854319,-14.880877,-22.927980
448,-14.855310,-14.883386,-22.914221
449,-14.855563,-14.881646,-22.906477
450,-14.857974,-14.881407,-22.898316
451,-14.857954,-14.882412,-22.893804
452,-14.858507,-14.883603,-22.898714
453,-14.858459,-14.879550,-22.886635
454,-14.861271,-14.880143,-22.883084
455,-14.860539,-14.881595,-22.858063
456,-14.862208,-14.885027,-22.875389
457,-14.862149,-14.882696,-22.893433
458,-14.862290,-14.883359,-22.909689
459,-14.862382,-14.884791,-22.890494
460,-14.861699,-14.884766,-22.880910
461,-14.865528,-14.886063,-22.878029
462,-14.865669,-14.886230,-22.887461
463,-14.865502,-14.885826,-22.862728
464,-14.865392,-14.886485,-22.865700
465,-14.865622,-14.888410,-22.864809
466,-14.866293,-14.891637,-22.892888
467,-14.867772,-14.893815,-22.877966
468,-14.868918,-14.891012,-22.888961
469,-14.869822,-14.893171,-22.853312
470,-14.865972,-14.892217,-22.858840
471,-14.869134,-14.893090,-22.862006
472,-14.867663,-14.890472,-22.860494
473,-14.868750,-14.889911,-22.837716
474,-14.871837,-14.891634,-22.848162
475,-14.869424,-14.892238,-22.840333
476,-14.868728,-14.895451,-22.835270
477,-14.868475,-14.895131,-22.854225
478,-14.870346,-14.895658,-22.830495
479,-14.871563,-14.896157,-22.841524
480,-14.872240,-14.896564,-22.815100
481,-14.873195,-14.895353,-22.832503
482,-14.874370,-14.892517,-22.828462
483,-14.877087,-14.896846,-22.833264
484,-14.877599,-14.897225,-22.811595
485,-14.879606,-14.895443,-22.812715
486,-14.878128,-14.896634,-22.796154
487,-14.879261,-14.899654,-22.798579
488,-14.882098,-14.899302,-22.800492
489,-14.883666,-14.898528,-22.805860
490,-14.883536,-14.902488,-22.795969
491,-14.887647,-14.900360,-22.797907
492,-14.886759,-14.902902,-22.791245
493,-14.886779,-14.904719,-22.767878
494,-14.885917,-14.901766,-22.758801
495,-14.883432,-14.905326,-22.757847
