0.5,-0.001,1.9,6.88132e-05,1.03290,0.59306,0.71365,2.48585,2.23596,0.73333,0.44122,2.69060,-2.29587
0.5,-0.001,2.0,6.75867e-05,1.19351,0.61285,0.81714,3.18269,2.40206,0.74227,0.49485,3.20275,-3.88208
0.5,-0.001,2.1,6.55795e-05,1.36334,0.63036,0.92662,4.00822,2.57631,0.74980,0.55110,3.78718,-6.24905
0.5,-0.001,2.2,6.30723e-05,1.54184,0.64577,1.04185,4.97500,2.75835,0.75609,0.60991,4.45014,-9.68233
0.5,-0.001,2.3,6.02779e-05,1.72860,0.65932,1.16260,6.09619,2.94795,0.76134,0.67125,5.19823,-14.54505
0.5,-0.001,2.4,5.73506e-05,1.92334,0.67123,1.28875,7.38564,3.14498,0.76572,0.73509,6.03837,-21.29352
0.5,-0.001,2.5,5.43983e-05,2.12589,0.68169,1.42019,8.85786,3.34936,0.76937,0.80143,6.97784,-30.49528
0.5,-0.001,2.6,5.14935e-05,2.33611,0.69091,1.55685,10.52807,3.56107,0.77241,0.87025,8.02429,-42.84962
0.5,-0.001,2.7,4.86835e-05,2.55394,0.69904,1.69868,12.41216,3.78011,0.77495,0.94156,9.18567,-59.21085
0.5,-0.001,2.8,4.59969e-05,2.77935,0.70624,1.84565,14.52674,4.00650,0.77707,1.01538,10.47031,-80.61445
0.5,-0.001,2.9,4.34496e-05,3.01232,0.71263,1.99775,16.88906,4.24027,0.77885,1.09169,11.88688,-108.30656
0.5,-0.001,3.0,4.10485e-05,3.25285,0.71832,2.15496,19.51708,4.48145,0.78034,1.17051,13.44435,-143.77675
0.5,-0.001,3.1,3.87946e-05,3.50095,0.72340,2.31728,22.42942,4.73010,0.78160,1.25186,15.15207,-188.79464
0.5,-0.001,3.2,3.66851e-05,3.75664,0.72795,2.48472,25.64536,4.98624,0.78265,1.33572,17.01969,-245.45019
0.5,-0.001,3.3,3.47143e-05,4.01995,0.73203,2.65728,29.18484,5.24991,0.78354,1.42212,19.05719,-316.19885
0.5,-0.001,3.4,3.28755e-05,4.29089,0.73572,2.83496,33.06848,5.52116,0.78429,1.51106,21.27488,-403.91045
0.5,-0.001,3.5,3.11609e-05,4.56949,0.73904,3.01776,37.31752,5.80002,0.78492,1.60255,23.68341,-511.92345
0.5,-0.001,3.6,2.95626e-05,4.85577,0.74206,3.20571,41.95386,6.08651,0.78546,1.69660,26.29373,-644.10420
0.5,-0.001,3.7,2.80726e-05,5.14975,0.74481,3.39879,47.00005,6.38067,0.78592,1.79320,29.11713,-804.91154
0.5,-0.001,3.8,2.66830e-05,5.45145,0.74731,3.59703,52.47929,6.68252,0.78630,1.89237,32.16521,-999.46709
0.5,-0.001,3.9,2.53865e-05,5.76089,0.74959,3.80043,58.41542,6.99209,0.78663,1.99410,35.44990,-1233.63254
0.5,-0.001,4.0,2.41761e-05,6.07809,0.75168,4.00898,64.83294,7.30940,0.78691,2.09842,38.98344,-1514.09200
0.5,-0.001,4.1,2.30451e-05,6.40306,0.75361,4.22271,71.75695,7.63446,0.78714,2.20531,42.77840,-1848.44095
